country,sku_config,product_name,main_category,sec_category,brand,selling_price,items_sold,product_link,ranking
KE,GE840LB0C3U36NAFAMZ,100W Portable Rechargeable Lamp,Home,Lighting,Generic,385,53,https://www.jumia.co.KE/45343302.html?seller_product=1,2
KE,OR480ST0RLDJZNAFAMZ,HIV Self-Test Kit,Beauty & perfumes,Health & relaxation,ORAQUICK,340,53,https://www.jumia.co.KE/57964364.html?seller_product=1,4
KE,HI454DV12HQM5NAFAMZ,Ashwagandha/ Ashvagandha,Beauty & perfumes,Health & relaxation,Himalayan,800,53,https://www.jumia.co.KE/35035646.html?seller_product=1,5
KE,GE840EA1K3GZENAFAMZ,HDMI To VGA  Adapter Converter Cable(With Audio),Computing,Peripherals & Accessories,Generic,499,53,https://www.jumia.co.KE/47402249.html?seller_product=1,6
KE,MU351DR1G27TENAFAMZ,"Soda Fanta Orange, Sprite, Fanta Black Currant, fanta passion - 2 Litre",Food cupboard,Cooking & Baking,Multipack,645,53,https://www.jumia.co.KE/47434478.html?seller_product=1,176
KE,KC223DB0TRA3SNAFAMZ,Goldcrown Milk Esl Pouch 500ml Kcc,Food cupboard,Cooking & Baking,KCC,50,53,https://www.jumia.co.KE/27618994.html?seller_product=1,177
KE,TO971OT0HDG30NAFAMZ,Vegetable Oil 1 Litre - Pack Of 12,Food cupboard,Cooking & Baking,Top Fry,3022,53,https://www.jumia.co.KE/44808192.html?seller_product=1,178
KE,SO771FF08HN2ENAFAMZ,Maize Meal - 5Kg,Food cupboard,Cooking & Baking,Soko,303,53,https://www.jumia.co.KE/47995241.html?seller_product=1,179
KE,BL276FF0SANSANAFAMZ,Peanut Butter Smooth – 100g,Food cupboard,Cooking & Baking,Blue Band,50,53,https://www.jumia.co.KE/43662574.html?seller_product=1,180
KE,BR195DB0YG138NAFAMZ,UHT Whole Milk - 200 Ml,Food cupboard,Cooking & Baking,Brookside,29,53,https://www.jumia.co.KE/25845875.html?seller_product=1,181
KE,GE840EA0FMEEYNAFAMZ,Bluetooth Wireless Earphones Sound Headsets Noise Cancelling HD Binaural Call Earbuds,Phones,Mobile Accessories,Generic,559,53,https://www.jumia.co.KE/45393262.html?seller_product=1,21
KE,VI505EL14VRVINAFAMZ,"HTC 3246 - 32"" - HD LED Digital TV - Black","TVs, Audio and Video",Televisons,Vitron,12520,53,https://www.jumia.co.KE/20176686.html?seller_product=1,4
KE,FA113AA1EOKO5NAFAMZ,3PACK Hottest Seamless Silky Freesize Thong Panties(hips 34-42inches),Women's clothing,Underwear,Fashion,499,53,https://www.jumia.co.KE/33372158.html?seller_product=1,12
KE,NU344HA0PLWI9NAFAMZ,"AK-100,2in1 Blender With Grinding Machine1.5L",Appliances,Small Appliance,Nunix,1999,52,https://www.jumia.co.KE/50321034.html?seller_product=1,22
KE,EL652HA1I9B3CNAFAMZ,2L Electrical Kettle Heater Stainless Steel -Silver,Appliances,Small Appliance,Elegant,850,52,https://www.jumia.co.KE/44533119.html?seller_product=1,23
KE,HP246EA1H6XNDNAFAMZ,32GB Metallic Flash Disk Pen Drive USB 2.0,Computing,Storage,HP,538,52,https://www.jumia.co.KE/39134398.html?seller_product=1,24
KE,NK735ST12B19KNAFAMZ,Pink Clear Lip Gloss,Beauty & perfumes,Makeup,Nk,126,52,https://www.jumia.co.KE/46204346.html?seller_product=1,13
KE,JA868HB14IOQXNAFAMZ,Laundry Bar Soap Cream  - 1kg,Laundry,Detergent Pacs & Tablets,JAMAA,156,52,https://www.jumia.co.KE/12565086.html?seller_product=1,20
KE,CE380FF18SR96NAFAMZ,Toilet Tissue - Tens Unwrapped white,Household care,House Hold Sundries,Celine,299,52,https://www.jumia.co.KE/49744257.html?seller_product=1,25
KE,NE783TB1A6T4WNAFAMZ,Cerelac Wheat 50G,Kids and Baby,Baby,Nestlé,49,52,https://www.jumia.co.KE/23008577.html?seller_product=1,4
KE,BO457EA04KXG6NAFAMZ,More For Less-Quality Canvas 3in1 Backpack -Black,Computing,Peripherals & Accessories,BOKUNJINGPIN,1199,52,https://www.jumia.co.KE/43949670.html?seller_product=1,7
KE,AM830OT188QIPNAFAMZ,Maize Meal Fortified With Vitamins And Minerals - 2kg,Food cupboard,Cooking & Baking,Amaize,149,52,https://www.jumia.co.KE/12701347.html?seller_product=1,182
KE,EX715OT15HLS2NAFAMZ,All Purpose Flour 2Kg,Food cupboard,Cooking & Baking,Exe,151,52,https://www.jumia.co.KE/43658696.html?seller_product=1,183
KE,KE732OT0XHQ9VNAFAMZ,Sparkling Water - 1 Litre,Food cupboard,Cooking & Baking,Keringet,95,52,https://www.jumia.co.KE/13545265.html?seller_product=1,184
KE,RI762OT0SPXVCNAFAMZ,Sunflower Oil - 3 Litres,Food cupboard,Cooking & Baking,Rinsun,994,52,https://www.jumia.co.KE/44593284.html?seller_product=1,185
KE,EX715OT1HE9VMNAFAMZ,Self Raising 2Kg,Food cupboard,Cooking & Baking,Exe,158,52,https://www.jumia.co.KE/43658698.html?seller_product=1,186
KE,GE840EA0AD7DPNAFAMZ,In-ear Bluetooth Headset Microphone Hands-free,Phones,Mobile Accessories,Generic,590,52,https://www.jumia.co.KE/35221471.html?seller_product=1,22
KE,XI996MP0WQ6JRNAFAMZ,"Redmi 9C 6.53'', 4GB+128GB, 13MP+2MP+2MP Camera, 4G, Dual SIM - Aurora Green",Phones,Mobile Phones,Xiaomi,15699,52,https://www.jumia.co.KE/55296945.html?seller_product=1,27
KE,SA948MP0EAXULNAFAMZ,Galaxy A12 – 6.5? – 64GB ROM + 4GB RAM – Dual SIM – Black,Phones,Mobile Phones,Samsung,16399,52,https://www.jumia.co.KE/35052042.html?seller_product=1,28
KE,TE685MP0Y5Z0LNAFAMZ,"Camon 18i, 6.6'', 128GB+4GB RAM, 5000mAh, 4G LTE -Grey",Phones,Mobile Phones,Tecno,18499,52,https://www.jumia.co.KE/50658375.html?seller_product=1,29
KE,XI996MP09BED2NAFAMZ,Redmi 10 6.5'' Inches 6+128GB 50MP Rear Camera 4G Smartphone - Grey,Phones,Mobile Phones,Xiaomi,20999,52,https://www.jumia.co.KE/47384651.html?seller_product=1,30
KE,RO346EA1D4IGLNAFAMZ,10000W-HI-FI SUB WOOFER HOME THEATRE-BT/FM/USB--,"TVs, Audio and Video",Home Theatre,Royal Sound,2939,52,https://www.jumia.co.KE/33711528.html?seller_product=1,7
KE,GE840FC04M74BNAFAMZ,Women Shoulder Bags Sling Small Bag Black,Women's accessories,Bags,Fashion,399,52,https://www.jumia.co.KE/32145770.html?seller_product=1,19
KE,NE425ST0V6X9BNAFAMZ,ULTRA SHEER DRY TOUCH SUNSCREEN SPF 50 118 Ml,Beauty & perfumes,Facial skincare,Neutrogena,695,51,https://www.jumia.co.KE/53119325.html?seller_product=1,36
KE,SA948EA16O5IJNAFAMZ,Flash Disk 128 GB,Computing,Storage,Samsung,1599,51,https://www.jumia.co.KE/36707617.html?seller_product=1,25
KE,NI534ST00YGYUNAFAMZ,"His & Hers Deo Pack - Deep Roll-On, Pearl & Beauty Roll-On",Beauty & perfumes,Body shop,Nivea,480,51,https://www.jumia.co.KE/49280610.html?seller_product=1,32
KE,NI424ST0DL49DNAFAMZ,Cool Kick Body Lotion For Men 400ml + FREE Roll-on 25ml,Beauty & perfumes,Body shop,Nivea Men,460,51,https://www.jumia.co.KE/50302822.html?seller_product=1,33
KE,VE497FF0BGKTHNAFAMZ,White Serviettes Value Pack 200 Sheets,Household care,Paper & roll,Velvex,152,51,https://www.jumia.co.KE/35294291.html?seller_product=1,7
KE,OM483DR0Q3Q8CNAFAMZ,Auto Washing Powder Fast Action - 4.5kg.,Laundry,Detergent Pacs & Tablets,Omo,1459,51,https://www.jumia.co.KE/8934834.html?seller_product=1,21
KE,BR418EA01ZWBANAFAMZ,Fridge + TV Guard + 4 Wy Powerking Extension Cable,"TVs, Audio and Video","Other TVs, Audio and Video",MK,1300,51,https://www.jumia.co.KE/45445330.html?seller_product=1,4
KE,PE754OT06SM1MNAFAMZ,All Purpose Home Baking Flour – 1Kg,Food cupboard,Cooking & Baking,Pembe,79,51,https://www.jumia.co.KE/43621411.html?seller_product=1,187
KE,JA384DR16WMI9NAFAMZ,Irish Whiskey - 750 Ml,Food cupboard,Cooking & Baking,JAMESON,1499,51,https://www.jumia.co.KE/33066027.html?seller_product=1,188
KE,PE753OT0Z6XOGNAFAMZ,Pishori Rice - 2Kg,Food cupboard,Cooking & Baking,Pearl,409,51,https://www.jumia.co.KE/44101195.html?seller_product=1,189
KE,FA113FS03PHQ9NAFAMZ,Mens Sports Shoes Mens Sneakers Breathable Casual Running Shoes-Black,Men's shoes,Casual shoes,Fashion,710,51,https://www.jumia.co.KE/52282260.html?seller_product=1,4
KE,GE090HB0NEYAGNAFAMZ,Professional Kinyozi Shaving Machine,Beauty & perfumes,Body shop,Geemy,880,50,https://www.jumia.co.KE/29782393.html?seller_product=1,34
KE,FA113HL1MSKXINAFAMZ,DIY Wardrobe Assemble Portable Home Storage 67*51 Inch,Home,Storage And Organisation,Fashion,2485,50,https://www.jumia.co.KE/22215789.html?seller_product=1,4
KE,SU503DR18R770NAFAMZ,Multipurpose Short Bar 175g,Laundry,Detergent Pacs & Tablets,Sunlight,35,50,https://www.jumia.co.KE/4127157.html?seller_product=1,22
KE,FA113MW0SV2A8NAFAMZ,5PCs Finest Comfort Cotton Freesize Unisex Ankle Socks,Men's accessories,Socks,Fashion,198,50,https://www.jumia.co.KE/44587484.html?seller_product=1,4
KE,HA016HLACZOPNAFAMZ,Power Plus Citrus - 1L,Household care,Surface and Toilet Cleaning,Harpic,459,50,https://www.jumia.co.KE/139561.html?seller_product=1,3
KE,IN727OT1JZYH5NAFAMZ,Noodles Beef - 120g,Food cupboard,Cooking & Baking,Indomie,35,50,https://www.jumia.co.KE/12565049.html?seller_product=1,190
KE,JO385DR069KJLNAFAMZ,Song Of Fire Whiskey - Limited Edition - 1 Litre,Food cupboard,Cooking & Baking,JOHNNIE WALKER,2650,50,https://www.jumia.co.KE/52242501.html?seller_product=1,191
KE,JO385DR1N7081NAFAMZ,Song Of Ice Whiskey - Limited Edition - 1 Litre,Food cupboard,Cooking & Baking,JOHNNIE WALKER,2650,50,https://www.jumia.co.KE/52242499.html?seller_product=1,192
KE,KE052FF034CVYNAFAMZ,Mooz Vanilla Candy 1 Packet X 80 Pieces,Food cupboard,Cooking & Baking,Kenafric,55,50,https://www.jumia.co.KE/47124250.html?seller_product=1,193
KE,GE840EA1CA87QNAFAMZ,Air Pro3 White-Black Earphone Wireless Bluetooth Pods,Phones,Mobile Accessories,Generic,599,50,https://www.jumia.co.KE/47789018.html?seller_product=1,23
KE,XI996EA09DOL1NAFAMZ,Mi True Wireless Bluetooth Earphone Basic 2 - Black,Phones,Mobile Accessories,Xiaomi,1699,50,https://www.jumia.co.KE/33945751.html?seller_product=1,24
KE,FL453FS07HKIBNAFAMZ,Ladies Bellies - Navy,Women's shoes,Sandals & flip-flops,Flite,225,50,https://www.jumia.co.KE/34077521.html?seller_product=1,7
KE,XI996MP08FZ8INAFAMZ,"Redmi Note 10 Pro 6.67"" AMOLED 6GB+128GB 108MP 4G LTE",Phones,Mobile Phones,Xiaomi,27999,50,https://www.jumia.co.KE/43428141.html?seller_product=1,31
KE,WI951MP1J44HNNAFAMZ,"Y61, 6"", 32GB + 2GB RAM (Dual SIM), 4G, 3000mAh, Gold",Phones,Mobile Phones,Wiko,6999,50,https://www.jumia.co.KE/32317529.html?seller_product=1,32
KE,QW220LU1EQP8ANAFAMZ,Backpack BagsLaptop Bag Antitheft Bag With USB Cable Travelling Bags-Black,Unisex's accessories,Bags,Qwen,999,50,https://www.jumia.co.KE/45562258.html?seller_product=1,4
KE,SW000FC171NQPNAFAMZ,Multi-layer Necklaces Jewelry Women Silver Choker Chain Necklace,Women's accessories,Jewellery,SWEET MEMORY,238,50,https://www.jumia.co.KE/31900327.html?seller_product=1,7
KE,FA113AA09A71UNAFAMZ,Women Glow In Dark Pendant Luminous Moon Necklace,Women's accessories,Jewellery,Fashion,306,50,https://www.jumia.co.KE/24229551.html?seller_product=1,8
KE,GE840HA17X64INAFAMZ,Stainless Steel Deep Fryer Mesh Strainer 18cm,Appliances,Small Appliance,Generic,199,49,https://www.jumia.co.KE/47017737.html?seller_product=1,24
KE,NO733ST16LEJTNAFAMZ,Hair Trimmer/Clipper/Shaving Machine,Beauty & perfumes,Body shop,Nova,470,49,https://www.jumia.co.KE/50524517.html?seller_product=1,35
KE,KA695HL1KEFRKNAFAMZ,Rechargeable Emergency Lamp,Home,Lighting,Kamisafe,770,49,https://www.jumia.co.KE/21123749.html?seller_product=1,3
KE,PE488CP0NA2OANAFAMZ,Hand Wash Powder Regular 1KG + 200G,Household care,House Hold Sundries,Persil,284,49,https://www.jumia.co.KE/49110193.html?seller_product=1,26
KE,DA710FF02983MNAFAMZ,Blue Label Spaghetti – 400g,Food cupboard,Cooking & Baking,Daawat,114,49,https://www.jumia.co.KE/43698730.html?seller_product=1,194
KE,PE754OT06SM1MNAFAMZ,All Purpose Home Baking Flour – 1Kg,Food cupboard,Cooking & Baking,Pembe,74,49,https://www.jumia.co.KE/43621411.html?seller_product=1,195
KE,GE840EL1EGYGQNAFAMZ,Bluetooth Music LED Bulb Multi color Speaker,"TVs, Audio and Video",Hi-Fi & Stereo,Generic,623,49,https://www.jumia.co.KE/26917748.html?seller_product=1,4
KE,IT910MP0HPO95NAFAMZ,"A33 Plus - 5.0"" 16GB+1GB RAM, Fingerprint, , Dual Sim Blue",Phones,Mobile Phones,Itel,5999,49,https://www.jumia.co.KE/50315792.html?seller_product=1,33
KE,FA113LU1HQJUQNAFAMZ,3Pcs Men Sling Shoulder Backpack Bag Set With USB Wallet Chest Leather-Black,Unisex's accessories,Bags,Fashion,899,49,https://www.jumia.co.KE/43485209.html?seller_product=1,5
KE,FA113SL0G2B1DNAFAMZ,4 PCS Pure Cotton Panties/Ladies Underwear,Women's clothing,Underwear,Fashion,675,49,https://www.jumia.co.KE/37418962.html?seller_product=1,13
KE,FA113ST10Y8KENAFAMZ,Beauty Face Care Massager Electric Facial Cleanser Brush,Beauty & perfumes,Facial skincare,Fashion,259,48,https://www.jumia.co.KE/28536026.html?seller_product=1,37
KE,GE840ST1LB7J8NAFAMZ,5-in-1 Electric Wash Face Facial Pore Cleaning Massage Tool,Beauty & perfumes,Facial skincare,Generic,250,48,https://www.jumia.co.KE/29016269.html?seller_product=1,38
KE,DR647ST0DUZNGNAFAMZ,Vitamin C Brightening & Anti-Aging Face Cream + Face Serum,Beauty & perfumes,Facial skincare,Dr. Rashel,699,48,https://www.jumia.co.KE/29808232.html?seller_product=1,39
KE,GE840HA18QLR6NAFAMZ,Weighing Scale Digital Heavy Duty Portable 50Kg,Home,Kitchen And Dining,Generic,210,48,https://www.jumia.co.KE/45344157.html?seller_product=1,2
KE,KI599HB1KV5GYNAFAMZ,5% Extra Strength Hair Regrowth 1 Month + Dropper,Beauty & perfumes,Hair care,Kirkland Minoxidil,1250,48,https://www.jumia.co.KE/22911559.html?seller_product=1,7
KE,GE840ST0JMFS1NAFAMZ,Eyeshadow  Nude 9 Colors Make-up Palette,Beauty & perfumes,Make up,Generic,275,48,https://www.jumia.co.KE/58595923.html?seller_product=1,8
KE,HP246EA1EVX15NAFAMZ,64GB High Speed USB 3.0 Flash Disk + Type C OTG,Computing,Storage,HP,899,48,https://www.jumia.co.KE/54996458.html?seller_product=1,26
KE,NU569ST0N71QVNAFAMZ,9 Colors Makeup Eyeshadow Palette Eye Shadow Glitter,Beauty & perfumes,Makeup,Nude,279,48,https://www.jumia.co.KE/32006983.html?seller_product=1,14
KE,GE840ST0BSPEQNAFAMZ,5 Pairs False Eyelashes 3D Style Black,Beauty & perfumes,Makeup,Generic,279,48,https://www.jumia.co.KE/47051891.html?seller_product=1,15
KE,NI424ST0WTN4ZNAFAMZ,Deep Body Lotion For Men - 400ml (Pack Of 2),Beauty & perfumes,Body shop,Nivea Men,776,48,https://www.jumia.co.KE/32703155.html?seller_product=1,36
KE,ME104HB0UUHEPNAFAMZ,Detergent Cream Bar Soap  -  200g,Laundry,Detergent Pacs & Tablets,Menengai,34,48,https://www.jumia.co.KE/12701815.html?seller_product=1,23
KE,DO450CP0JHTF2NAFAMZ,Fabric Softener Feel Relaxed - 880ml,Laundry,Fabric Softener,Downy,499,48,https://www.jumia.co.KE/28934723.html?seller_product=1,2
KE,YA157AA13LVA5NAFAMZ,Watch Fashion Sports Men Watches Male YZL281,Men's accessories,Watches,Yazole,200,48,https://www.jumia.co.KE/14352566.html?seller_product=1,6
KE,LA651ST00QC4NNAFAMZ,Teeth Whitening Essence Removes Discoloration,Beauty & perfumes,Hygiene,Lanbena,320,48,https://www.jumia.co.KE/57782210.html?seller_product=1,6
KE,GE840EA0PIA55NAFAMZ,LED 2.4G Rechargeable Wireless Mouse,Computing,Peripherals & Accessories,Generic,597,48,https://www.jumia.co.KE/35334824.html?seller_product=1,8
KE,KC223DB1CBCGCNAFAMZ,Fresh Whole Long Life Milk 500ml - Pack of 12,Food cupboard,Cooking & Baking,KCC,575,48,https://www.jumia.co.KE/42905118.html?seller_product=1,196
KE,BE874DB0RI42SNAFAMZ,London Pink Gin - 750ML,Food cupboard,Cooking & Baking,Beefeater,1199,48,https://www.jumia.co.KE/42749164.html?seller_product=1,197
KE,SC074OT0DR4MPNAFAMZ,Tonic Water Pet - 500ml,Food cupboard,Cooking & Baking,Schweppes,59,48,https://www.jumia.co.KE/12700132.html?seller_product=1,198
KE,AM090OT11149INAFAMZ,Ndengu-  500g,Food cupboard,Cooking & Baking,Amana,60,48,https://www.jumia.co.KE/47979126.html?seller_product=1,199
KE,AM090OT17KVX2NAFAMZ,Pishori - 5kg,Food cupboard,Cooking & Baking,Amana,1033,48,https://www.jumia.co.KE/47979137.html?seller_product=1,200
KE,OR019EA0HSG30NAFAMZ,OEB - E104D Freepods 3 Wireless Earphones - Black,Phones,Mobile Accessories,Oraimo,3299,48,https://www.jumia.co.KE/48608892.html?seller_product=1,25
KE,GE840EA0B9C3CNAFAMZ,HQ6 Wireless Super Bass Portable Bluetooth Speaker,"TVs, Audio and Video",Hi-Fi & Stereo,Generic,1544,48,https://www.jumia.co.KE/25311981.html?seller_product=1,5
KE,TE685MP1LZB7PNAFAMZ,"Camon 18i, 6.6'', 128GB+4GB RAM, 5000mAh, 4G LTE -BLUE",Phones,Mobile Phones,Tecno,18499,48,https://www.jumia.co.KE/50658379.html?seller_product=1,34
KE,HO781EA17XDT5NAFAMZ,"ROTATING 14""-55"" TILT MOVING WALL MOUNT BRACKET","TVs, Audio and Video",TVs & Video Accessories,Home Design,1039,48,https://www.jumia.co.KE/33018737.html?seller_product=1,13
KE,FA113FC17W0RKNAFAMZ,Woman Casual Rope Strap Design Hemp Canvas Bag,Women's accessories,Bags,Fashion,399,48,https://www.jumia.co.KE/27471737.html?seller_product=1,20
KE,QW220EA00J9MNNAFAMZ,64GB Memory Card High Speed -Blue,Computing,Storage,Qwen,659,47,https://www.jumia.co.KE/34989800.html?seller_product=1,27
KE,BR068ST0P27FUNAFAMZ,Oil Free Long Lasting MakeUp Base Face Primer SPF15-40ml,Beauty & perfumes,Makeup,Me Now,167,47,https://www.jumia.co.KE/45339024.html?seller_product=1,16
KE,RO499OT03ZIBCNAFAMZ,Printed Wrapped Toilet Paper 4s - Pack of 12,Household care,House Hold Sundries,Rosy,641,47,https://www.jumia.co.KE/44559660.html?seller_product=1,27
KE,AR681CP0BHAX8NAFAMZ,3.5kg Hand Wash TOD Detergent+Free Downy,Household care,House Hold Sundries,ARIEL,1000,47,https://www.jumia.co.KE/48038291.html?seller_product=1,28
KE,OR019EA07PT3VNAFAMZ,"Strong Bass, HD Sound Earphone + Mic",Tablets & Accessories,Tablets Accessories,Oraimo,192,47,https://www.jumia.co.KE/53416921.html?seller_product=1,1
KE,AL578ST0GGI8ENAFAMZ,Ultra Long Mega Savings Pack - 32 Sanitary Pads,Beauty & perfumes,Hygiene,Always,230,47,https://www.jumia.co.KE/28934672.html?seller_product=1,7
KE,RI761FF027GJUNAFAMZ,Vegetable Oil 500ml - Pack Of 12,Food cupboard,Cooking & Baking,Rina,1134,47,https://www.jumia.co.KE/47270730.html?seller_product=1,201
KE,DE597DR0PYRQ2NAFAMZ,Mango Juice Blend 1L,Food cupboard,Cooking & Baking,Del Monte,195,47,https://www.jumia.co.KE/43621634.html?seller_product=1,202
KE,RI761FF1M9GC4NAFAMZ,Vegetable Oil Jerrican – 2 Litres,Food cupboard,Cooking & Baking,Rina,670,47,https://www.jumia.co.KE/40885879.html?seller_product=1,203
KE,GE840EA194X3XNAFAMZ,Stereo F9 Bluetooth Earphone  Power Headset,Phones,Mobile Accessories,Generic,790,47,https://www.jumia.co.KE/35221857.html?seller_product=1,26
KE,GE840EL0AHUVFNAFAMZ,Wireless  Headphone P47+Free OTG  And Earphones,Phones,Mobile Accessories,Generic,549,47,https://www.jumia.co.KE/32392671.html?seller_product=1,27
KE,IN213MP18LSWXNAFAMZ,"Smart HD 2021,6.1""(2+32GB) 5000mAh- GREEN PLUS ALL   OFFERS.",Phones,Mobile Phones,Infinix,9798,47,https://www.jumia.co.KE/35302947.html?seller_product=1,35
KE,GE840EA0C9R6TNAFAMZ,Outdoor Digital TV Aerial Antenna + 3 Mobi GIFTS,"TVs, Audio and Video",TVs & Video Accessories,Generic,669,47,https://www.jumia.co.KE/33501602.html?seller_product=1,14
KE,GE840EA1ITB82NAFAMZ,"V9 Business Bluetooth Headphones, Wireless Handsfree Stereo Headphones, Wireless Earbuds, Wireless Earpiece With Microphone For Business Running","TVs, Audio and Video",TVs & Video Accessories,Generic,700,47,https://www.jumia.co.KE/43866029.html?seller_product=1,15
KE,LY007HA11T593NAFAMZ,Two Burner Tabletop Gas Cooker Stainless Steel - Black,Appliances,Cooking,Nunix,2109,46,https://www.jumia.co.KE/32650536.html?seller_product=1,1
KE,GA297ST0M81WQNAFAMZ,Pure Active Matte Control Anti-Shine Moisturizer,Beauty & perfumes,Facial skincare,GARNIER,480,46,https://www.jumia.co.KE/47272373.html?seller_product=1,40
KE,UN231ST0YRR57NAFAMZ,PIMPLE PATCH - I AM SPOTLESS,Beauty & perfumes,Facial skincare,UNCOVER,899,46,https://www.jumia.co.KE/53810485.html?seller_product=1,41
KE,KI599HB1KV5GYNAFAMZ,5% Extra Strength Hair Regrowth 1 Month + Dropper,Beauty & perfumes,Hair care,Kirkland Minoxidil,1000,46,https://www.jumia.co.KE/22911559.html?seller_product=1,8
KE,CE464FC0S1ANLNAFAMZ,HAIR DRYER / BLOW DRY SUPER GEK 3000,Beauty & perfumes,Hair care,Ceriotti,1645,46,https://www.jumia.co.KE/31798074.html?seller_product=1,9
KE,LY431HL0VNAX0NAFAMZ,FY-Y44 2-in-1 Blender With Grinding Machine 1.5L - White,Appliances,Small Appliance,Lyons,2200,46,https://www.jumia.co.KE/23355135.html?seller_product=1,25
KE,AI234HA0I0I3JNAFAMZ,Electric Dry Iron Box,Appliances,Small Appliance,AILYONS,940,46,https://www.jumia.co.KE/34565203.html?seller_product=1,26
KE,BM953HA0WR2AGNAFAMZ,"2L HAND MIXER WITH  STEEL BOWL 7 SPEED SETTINGS, 130 WATTS",Appliances,Small Appliance,BM SATELLITE,1200,46,https://www.jumia.co.KE/29301055.html?seller_product=1,27
KE,FR965ST02ZIUXNAFAMZ,"Waist & Belly Weight Losing Cream, 150ml",Beauty & perfumes,Body shop,Fruit of the Wokali,299,46,https://www.jumia.co.KE/33661050.html?seller_product=1,37
KE,SO566LB1KIKW9NAFAMZ,180W Solar Light Motion Sensor Security Dummy Camera,Home,Lighting,Solar Light,1199,46,https://www.jumia.co.KE/58352949.html?seller_product=1,4
KE,EL162CP0FAK1INAFAMZ,Air Freshener (Chantal) - 500ml,Household care,Air Fresheners & Insecticides,Elesept,199,46,https://www.jumia.co.KE/47768652.html?seller_product=1,2
KE,SO398ST0C1NWZNAFAMZ,Baby Wet Wipes 80pcs Value Pack (×3),Kids and Baby,Baby,Softcare,550,46,https://www.jumia.co.KE/34033202.html?seller_product=1,5
KE,CO415HB0CP243NAFAMZ,Tooth Brush Double Action-assorted,Beauty & perfumes,Hygiene,Colgate,50,46,https://www.jumia.co.KE/13542312.html?seller_product=1,8
KE,BR418EA0VOOR9NAFAMZ,FRIDGE Guard + Free 4 Way Power King Extension,"TVs, Audio and Video","Other TVs, Audio and Video",MK,870,46,https://www.jumia.co.KE/52991235.html?seller_product=1,5
KE,QW220EA02SSRENAFAMZ,2.4GHz Wireless Rechargeable Mouse Slient  Mouse,Computing,Peripherals & Accessories,Qwen,499,46,https://www.jumia.co.KE/47820740.html?seller_product=1,9
KE,AJ428FF05LQKANAFAMZ,All-Purpose Fortified Wheat Flour - 2Kg,Food cupboard,Cooking & Baking,Ajab,154,46,https://www.jumia.co.KE/28221490.html?seller_product=1,204
KE,SU773FF0EI57ANAFAMZ,Basmati Rice - 5kg,Food cupboard,Cooking & Baking,Sunrice,1150,46,https://www.jumia.co.KE/47116342.html?seller_product=1,205
KE,KA000OT0WXAB5NAFAMZ,Coconut Cream - 65ml,Food cupboard,Cooking & Baking,Kara,58,46,https://www.jumia.co.KE/12700355.html?seller_product=1,206
KE,GE840EA0H5P15NAFAMZ,Bluetooth Earphone - White,Phones,Mobile Accessories,Generic,490,46,https://www.jumia.co.KE/39191882.html?seller_product=1,28
KE,GE840EA1EDKF6NAFAMZ,Bluetooth Earphone Wireless Waterproof SKY5  T W S Sport Bluetooth Earbud,Phones,Mobile Accessories,Generic,790,46,https://www.jumia.co.KE/49731648.html?seller_product=1,29
KE,VI505EA093S9KNAFAMZ,"HTC4068S,40"" Inch Smart Android TV WIFI Netflix,Youtube,Playstore","TVs, Audio and Video",Televisons,Vitron,20699,46,https://www.jumia.co.KE/44139251.html?seller_product=1,5
KE,GE840FS08O5DFNAFAMZ,Women's Platform Sandals -Black - EU 39,Women's shoes,Sandals & flip-flops,Generic,600,46,https://www.jumia.co.KE/53636541.html?seller_product=1,8
KE,XT648MP1JVGV6NAFAMZ,S23 Mini - 1.77'' - Big Torch - Big Speaker - 4000mAh - Green,Phones,Mobile Phones,X Tigi,1299,46,https://www.jumia.co.KE/47074839.html?seller_product=1,36
KE,TE685MP09QEHINAFAMZ,"Pop 5p 6.52""Display 2GB RAM +32GB 5MP 5000mAh, BlacK FREE SMART WATCH.,/.,",Phones,Mobile Phones,Tecno,10698,46,https://www.jumia.co.KE/47384361.html?seller_product=1,37
KE,TE685MP1MMGMRNAFAMZ,Camon 18-6.8-inch 128GB+4GB RAM-48 MP-battery-5000-ceramic-white,Phones,Mobile Phones,Tecno,20400,46,https://www.jumia.co.KE/51756489.html?seller_product=1,38
KE,GE840EA0XAAVANAFAMZ,"14""-42"" TV Wall Bracket Holder + FREE Earphones","TVs, Audio and Video",TVs & Video Accessories,Generic,299,46,https://www.jumia.co.KE/47970955.html?seller_product=1,16
KE,GE840FC040RIJNAFAMZ,Women Shoulder Bags Sling Small Bag White,Women's accessories,Bags,Fashion,393,46,https://www.jumia.co.KE/32145760.html?seller_product=1,21
KE,GE840FC0N132KNAFAMZ,Women Shoulder Bags Sling Crossbody Small Handbags,Women's accessories,Bags,Fashion,399,46,https://www.jumia.co.KE/40818683.html?seller_product=1,22
KE,FA113FC109MXXNAFAMZ,17 Pcs Golden Rings Women Bohemian Rings Jewelry,Women's accessories,Jewellery,Fashion,358,46,https://www.jumia.co.KE/31851906.html?seller_product=1,9
KE,GA297HB0KP7IANAFAMZ,Even & Matte Normal To Oily Skin Face Moisturizer – 40ml,Beauty & perfumes,Facial skincare,GARNIER,417,45,https://www.jumia.co.KE/5486743.html?seller_product=1,42
